tract,region,eligible,CFA
6073010005,Southern,FALSE,
6073010013,Southern,FALSE,
6073010106,Southern,FALSE,
6073010110,Southern,FALSE,
6073012502,Southern,FALSE,
6073012700,Southern,FALSE,
6073013000,Southern,FALSE,
6073013103,Southern,FALSE,
6073013206,Southern,FALSE,
6073013801,Southern,FALSE,
6073013903,Southern,FALSE,
6073014300,Southern,FALSE,
6073015301,Southern,FALSE,
6073015406,Southern,FALSE,
6073015601,Southern,FALSE,
6073016100,Southern,FALSE,
6073016403,Southern,FALSE,
6073016609,Southern,FALSE,
6073016619,Southern,FALSE,
6073016804,Southern,FALSE,
6073016811,Southern,FALSE,
6073016813,Southern,FALSE,
6073016901,Southern,FALSE,
6073017106,Southern,FALSE,
6073018803,Southern,FALSE,
6073018905,Southern,FALSE,
6073020023,Southern,FALSE,
6073020038,Southern,FALSE,
6073020040,Southern,FALSE,
6073020107,Southern,FALSE,
6073020208,Southern,FALSE,
6073020214,Southern,FALSE,
6073020309,Southern,FALSE,
6073020312,Southern,FALSE,
6073020404,Southern,FALSE,
6073020707,Southern,FALSE,
6073020805,Southern,FALSE,
6073020902,Southern,FALSE,
6073021202,Southern,FALSE,
6107001705,Central,FALSE,
6111000302,Central,FALSE,
6039000902,Central,FALSE,
6019006900,Central,FALSE,
6019000901,Central,FALSE,
6077005119,Central,FALSE,
6107002401,Central,FALSE,
6107002403,Central,FALSE,
6107000303,Central,FALSE,
6085503210,Northern,FALSE,
6085503213,Northern,FALSE,
6085503306,Northern,FALSE,
6085503313,Northern,FALSE,
6085503321,Northern,FALSE,
6085503322,Northern,FALSE,
6085503323,Northern,FALSE,
6085503326,Northern,FALSE,
6085512029,Northern,FALSE,
6085512031,Northern,FALSE,
6085512100,Northern,FALSE,
6089011002,Northern,TRUE,"Redding, Shasta Lake"
6089011702,Northern,TRUE,"Redding, Shasta Lake"
6089011803,Northern,TRUE,"Redding, Shasta Lake"
6089012701,Northern,FALSE,
6095250601,Northern,FALSE,
6095252312,Northern,FALSE,
6095980000,Northern,FALSE,
6077003308,Central,FALSE,
6019006502,Central,FALSE,
6107002011,Central,FALSE,
6047000201,Central,FALSE,
6047000202,Central,FALSE,
6099002605,Central,FALSE,
6099002802,Central,FALSE,
6101050403,Northern,TRUE,Yuba City - SF
6019006501,Central,FALSE,
6077002800,Central,FALSE,
6077003312,Central,FALSE,
6107000801,Central,FALSE,
6113010501,Northern,FALSE,
6113011203,Northern,FALSE,
6113011204,Northern,FALSE,
6113011211,Northern,FALSE,
6115040701,Northern,FALSE,
6059063806,Southern,FALSE,
6001435800,Northern,FALSE,
6001435700,Northern,FALSE,
6029006301,Central,FALSE,
6037601212,Southern,FALSE,
6099003700,Central,FALSE,
6001451704,Northern,FALSE,
6085503222,Northern,FALSE,
6037600602,Southern,FALSE,
6059052437,Southern,FALSE,
6099003802,Central,FALSE,
6107001901,Central,FALSE,
6077003700,Central,FALSE,
6001400300,Northern,FALSE,
6001430800,Northern,FALSE,
6075025403,Northern,FALSE,
6085504002,Northern,FALSE,
6001440301,Northern,FALSE,
6077000401,Central,FALSE,
6037501503,Southern,FALSE,
6037575002,Southern,FALSE,
6085504412,Northern,FALSE,
6085503122,Northern,FALSE,
6077003410,Central,FALSE,
6037650200,Southern,FALSE,
6075025900,Northern,FALSE,
6107001101,Central,FALSE,
6013303207,Northern,FALSE,
6077000300,Central,FALSE,
6037574901,Southern,FALSE,
6085504311,Northern,FALSE,
6097153003,Northern,FALSE,
6037980025,Southern,FALSE,
6085504602,Northern,FALSE,
6085512057,Northern,FALSE,
6037576801,Southern,FALSE,
6081600701,Northern,FALSE,
6071010436,Southern,FALSE,
6039000302,Central,FALSE,
6071002019,Southern,FALSE,
6037407502,Southern,FALSE,
6107002010,Central,FALSE,
6001430500,Northern,FALSE,
6077003406,Central,FALSE,
6085503221,Northern,FALSE,
6013345111,Northern,FALSE,
6045010700,Northern,FALSE,
6037555105,Southern,FALSE,
6001433801,Northern,FALSE,
6037920112,Southern,FALSE,
6065043809,Southern,FALSE,
6085503802,Northern,FALSE,
6001437701,Northern,FALSE,
6075023102,Northern,FALSE,
6037703002,Southern,FALSE,
6055201200,Northern,FALSE,
6037501802,Southern,FALSE,
6075023003,Northern,FALSE,
6059075504,Southern,FALSE,
6065041807,Southern,FALSE,
6077002300,Central,FALSE,
6065047202,Southern,FALSE,
6077003306,Central,FALSE,
6077000700,Central,FALSE,
6037575103,Southern,FALSE,
6037575001,Southern,FALSE,
6081610201,Northern,FALSE,
6001405402,Northern,FALSE,
6081611700,Northern,TRUE,San Mateo - East Palo Alto and Redwood City rapid start
6065043315,Southern,FALSE,
6037293304,Southern,FALSE,
6085509108,Northern,FALSE,
6001407600,Northern,FALSE,
6085503711,Northern,FALSE,
6065043201,Southern,FALSE,
6085509304,Northern,FALSE,
6085512513,Northern,FALSE,
6097152903,Northern,FALSE,
6013330000,Northern,FALSE,
6107000302,Central,FALSE,
6019004004,Central,FALSE,
6077003310,Central,FALSE,
6077003305,Central,FALSE,
6103000701,Northern,FALSE,
6033000704,Northern,FALSE,
6037543804,Southern,FALSE,
6065044702,Southern,TRUE,Palm Springs/Coachella Valley
6081602100,Northern,FALSE,
6037651001,Southern,FALSE,
6059001602,Southern,FALSE,
6013358000,Northern,FALSE,
6059099309,Southern,FALSE,
6065051301,Southern,FALSE,
6059088202,Southern,FALSE,
6037408135,Southern,FALSE,
6037980011,Southern,FALSE,
6065045117,Southern,TRUE,Palm Springs/Coachella Valley
6059052528,Southern,FALSE,
6029002002,Central,FALSE,
6059063103,Southern,FALSE,
6037800504,Southern,FALSE,
6081602001,Northern,FALSE,
6013345115,Northern,FALSE,
6037555002,Southern,FALSE,
6013303209,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6059052511,Southern,FALSE,
6059021924,Southern,FALSE,
6057000802,Northern,FALSE,
6107001602,Central,FALSE,
6059099216,Southern,FALSE,
6107001902,Central,FALSE,
6037901216,Southern,FALSE,
6065041804,Southern,FALSE,
6107001502,Central,FALSE,
6013376000,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6037910215,Southern,FALSE,
6037577602,Southern,FALSE,
6107002800,Central,FALSE,
6095252103,Northern,FALSE,
6019001000,Central,FALSE,
6085504418,Northern,FALSE,
6107001800,Central,FALSE,
6059063908,Southern,FALSE,
6037703200,Southern,FALSE,
6013378000,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6071002025,Southern,FALSE,
6037550502,Southern,FALSE,
6031001401,Central,FALSE,
6047000306,Central,FALSE,
6107003001,Central,FALSE,
6081606100,Northern,FALSE,
6001406202,Northern,FALSE,
6107001501,Central,FALSE,
6023011100,Northern,FALSE,
6107003002,Central,FALSE,
6001405401,Northern,FALSE,
6031001402,Central,FALSE,
6037408624,Southern,FALSE,
6037800334,Southern,FALSE,
6037576602,Southern,FALSE,
6031001500,Central,FALSE,
6037703100,Southern,FALSE,
6047000603,Central,FALSE,
6107001007,Central,FALSE,
6039000602,Central,FALSE,
6037300601,Southern,FALSE,
6059052505,Southern,FALSE,
6037700101,Southern,FALSE,
6037602402,Southern,FALSE,
6059099511,Southern,FALSE,
6037800335,Southern,FALSE,
6037700102,Southern,FALSE,
6059110015,Southern,FALSE,
6097153302,Northern,FALSE,
6037600400,Southern,FALSE,
6037571502,Southern,FALSE,
6037408138,Southern,FALSE,
6063000400,Northern,FALSE,
6065045114,Southern,FALSE,
6037408722,Southern,FALSE,
6037480704,Southern,FALSE,
6071000111,Southern,FALSE,
6037603902,Southern,FALSE,
6059088701,Southern,FALSE,
6071000208,Southern,FALSE,
6077000600,Central,FALSE,
6037800406,Southern,FALSE,
6075025800,Northern,FALSE,
6037481800,Southern,TRUE,"East LA: City Terrace, Belvedere Gardens, South Montebello "
6001404000,Northern,FALSE,
6077002402,Central,FALSE,
6071009723,Southern,FALSE,
6037670001,Southern,FALSE,
6055201602,Northern,FALSE,
6019008404,Central,FALSE,
6071002018,Southern,FALSE,
6001403100,Northern,FALSE,
6013343002,Northern,FALSE,
6099003803,Central,FALSE,
6097153201,Northern,FALSE,
6071000120,Southern,FALSE,
6065044925,Southern,TRUE,Palm Springs/Coachella Valley
6037578000,Southern,FALSE,
6085512312,Northern,FALSE,
6021010101,Northern,FALSE,
6037480400,Southern,FALSE,
6059021826,Southern,FALSE,
6029001600,Central,FALSE,
6085503402,Northern,FALSE,
6037920110,Southern,FALSE,
6065043266,Southern,FALSE,
6037407400,Southern,FALSE,
6047001302,Central,FALSE,
6065041805,Southern,FALSE,
6001401300,Northern,FALSE,
6085501000,Northern,FALSE,
6059099906,Southern,FALSE,
6037408707,Southern,FALSE,
6001437101,Northern,FALSE,
6071000818,Southern,FALSE,
6001451501,Northern,FALSE,
6037407801,Southern,FALSE,
6113010510,Northern,FALSE,
6013321101,Northern,FALSE,
6113011002,Northern,FALSE,
6029001201,Central,FALSE,
6037500403,Southern,FALSE,
6071008709,Southern,FALSE,
6037407001,Southern,FALSE,
6075023300,Northern,FALSE,
6071002013,Southern,FALSE,
6013327002,Northern,FALSE,
6037700200,Southern,FALSE,
6107001011,Central,FALSE,
6059063903,Southern,FALSE,
6013355115,Northern,FALSE,
6001407101,Northern,FALSE,
6037901009,Southern,FALSE,
6009000124,Central,FALSE,
6037601302,Southern,FALSE,
6001432300,Northern,FALSE,
6085504422,Northern,FALSE,
6029003211,Central,FALSE,
6085512310,Northern,FALSE,
6071010904,Southern,FALSE,
6113010509,Northern,FALSE,
6037577100,Southern,FALSE,
6055200704,Northern,FALSE,
6013355126,Northern,FALSE,
6037920017,Southern,FALSE,
6059063909,Southern,FALSE,
6071010906,Southern,FALSE,
6001440200,Northern,FALSE,
6059076104,Southern,FALSE,
6037501400,Southern,FALSE,
6037800333,Southern,FALSE,
6099003004,Central,FALSE,
6001433000,Northern,FALSE,
6001438100,Northern,FALSE,
6013332000,Northern,FALSE,
6037543905,Southern,FALSE,
6001435103,Northern,FALSE,
6001451102,Northern,FALSE,
6001451504,Northern,FALSE,
6007002601,Northern,FALSE,
6013303211,Northern,FALSE,
6013304001,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6013304003,Northern,FALSE,
6013327001,Northern,FALSE,
6013355119,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6013355308,Northern,FALSE,
6017030706,Northern,FALSE,
6017030711,Northern,FALSE,
6017030807,Northern,FALSE,
6017030808,Northern,FALSE,
6017030809,Northern,FALSE,
6017030811,Northern,FALSE,
6017031000,Northern,FALSE,
6017031302,Northern,FALSE,
6017031504,Northern,FALSE,
6017031700,Northern,FALSE,
6099000304,Central,FALSE,
6019004410,Central,FALSE,
6099002506,Central,FALSE,
6019004214,Central,FALSE,
6111007512,Central,FALSE,
6021010401,Northern,FALSE,
6021010502,Northern,FALSE,
6025011301,Southern,FALSE,
6077002000,Central,FALSE,
6099002303,Central,FALSE,
6029001202,Central,FALSE,
6029003210,Central,FALSE,
6029005208,Central,FALSE,
6019007003,Central,FALSE,
6033000100,Northern,FALSE,
6033000801,Northern,FALSE,
6037101110,Southern,FALSE,
6037101222,Southern,FALSE,
6037101300,Southern,FALSE,
6037103202,Southern,FALSE,
6037104321,Southern,FALSE,
6037106113,Southern,FALSE,
6037108203,Southern,FALSE,
6037108204,Southern,FALSE,
6037109400,Southern,FALSE,
6037109604,Southern,FALSE,
6037113231,Southern,FALSE,
6037113301,Southern,FALSE,
6037113423,Southern,FALSE,
6037113424,Southern,FALSE,
6037113427,Southern,FALSE,
6037115104,Southern,FALSE,
6037115202,Southern,FALSE,
6037115203,Southern,FALSE,
6037117101,Southern,FALSE,
6037117102,Southern,FALSE,
6037117303,Southern,FALSE,
6037119001,Southern,FALSE,
6037119201,Southern,FALSE,
6037119342,Southern,FALSE,
6037119400,Southern,FALSE,
6037119802,Southern,FALSE,
6037119900,Southern,FALSE,
6037123204,Southern,FALSE,
6037123206,Southern,FALSE,
6037123602,Southern,FALSE,
6037124103,Southern,FALSE,
6037124104,Southern,FALSE,
6037124105,Southern,FALSE,
6037124203,Southern,FALSE,
6037124204,Southern,FALSE,
6037125200,Southern,FALSE,
6037127605,Southern,FALSE,
6037127606,Southern,FALSE,
6037127711,Southern,FALSE,
6037128302,Southern,FALSE,
6037128303,Southern,FALSE,
6037128601,Southern,FALSE,
6037131022,Southern,FALSE,
6037131023,Southern,FALSE,
6037131400,Southern,FALSE,
6037131801,Southern,FALSE,
6037131802,Southern,FALSE,
6037133102,Southern,FALSE,
6037134421,Southern,FALSE,
6037134424,Southern,FALSE,
6037134710,Southern,FALSE,
6037134905,Southern,FALSE,
6037134906,Southern,FALSE,
6037134907,Southern,FALSE,
6037135102,Southern,FALSE,
6037135201,Southern,FALSE,
6037137402,Southern,FALSE,
6037137501,Southern,FALSE,
6037137502,Southern,FALSE,
6037139200,Southern,FALSE,
6037139302,Southern,FALSE,
6037139401,Southern,FALSE,
6037139502,Southern,FALSE,
6037139506,Southern,FALSE,
6037139703,Southern,FALSE,
6037139801,Southern,FALSE,
6037139802,Southern,FALSE,
6037143602,Southern,FALSE,
6037143603,Southern,FALSE,
6037143802,Southern,FALSE,
6037183101,Southern,FALSE,
6037183810,Southern,FALSE,
6037183820,Southern,FALSE,
6037186201,Southern,FALSE,
6037186401,Southern,FALSE,
6037186403,Southern,FALSE,
6037187300,Southern,FALSE,
6037189703,Southern,FALSE,
6037190202,Southern,FALSE,
6037190401,Southern,FALSE,
6037191301,Southern,FALSE,
6037191302,Southern,FALSE,
6037194101,Southern,FALSE,
6037195100,Southern,FALSE,
6037197410,Southern,FALSE,
6037199110,Southern,FALSE,
6037201110,Southern,FALSE,
6037201301,Southern,FALSE,
6037201302,Southern,FALSE,
6037201501,Southern,FALSE,
6037201504,Southern,FALSE,
6037201601,Southern,FALSE,
6037207101,Southern,FALSE,
6037207102,Southern,FALSE,
6037207400,Southern,FALSE,
6037208302,Southern,FALSE,
6037209300,Southern,FALSE,
6037241300,Southern,FALSE,
6037242202,Southern,FALSE,
6037291120,Southern,FALSE,
6037300400,Southern,FALSE,
6037301100,Southern,FALSE,
6037301205,Southern,FALSE,
6037301501,Southern,FALSE,
6037302004,Southern,FALSE,
6037310400,Southern,FALSE,
6037310501,Southern,FALSE,
6037310701,Southern,FALSE,
6037401304,Southern,FALSE,
6037402405,Southern,FALSE,
6037403318,Southern,FALSE,
6037460002,Southern,FALSE,
6037461501,Southern,FALSE,
6037461901,Southern,FALSE,
6037463700,Southern,FALSE,
6037463800,Southern,FALSE,
6037900103,Southern,FALSE,
6037900510,Southern,FALSE,
6037910216,Southern,FALSE,
6037910713,Southern,FALSE,
6037910714,Southern,FALSE,
6037910719,Southern,FALSE,
6037910808,Southern,FALSE,
6037920013,Southern,FALSE,
6037920016,Southern,FALSE,
6037920045,Southern,FALSE,
6037920118,Southern,FALSE,
6037920119,Southern,FALSE,
6037920330,Southern,FALSE,
6037920338,Southern,FALSE,
6037980022,Southern,FALSE,
6037980023,Southern,FALSE,
6107002500,Central,FALSE,
6111007613,Central,FALSE,
6111007516,Central,FALSE,
6057000200,Northern,FALSE,
6057000403,Northern,FALSE,
6059001708,Southern,FALSE,
6059021903,Southern,FALSE,
6059086305,Southern,FALSE,
6059086602,Southern,FALSE,
6059086803,Southern,FALSE,
6059087102,Southern,FALSE,
6059087403,Southern,FALSE,
6059087602,Southern,FALSE,
6061020601,Northern,FALSE,
6061020901,Northern,FALSE,
6061021203,Northern,FALSE,
6061021327,Northern,FALSE,
6061021403,Northern,FALSE,
6061023700,Northern,FALSE,
6065031001,Southern,FALSE,
6065040620,Southern,FALSE,
6065041405,Southern,FALSE,
6065041406,Southern,FALSE,
6065041407,Southern,FALSE,
6065041408,Southern,FALSE,
6065042406,Southern,FALSE,
6065042627,Southern,FALSE,
6065042741,Southern,FALSE,
6065043276,Southern,FALSE,
6065044407,Southern,FALSE,
6065045213,Southern,TRUE,Palm Springs/Coachella Valley
6065045612,Southern,FALSE,
6065045618,Southern,FALSE,
6065049001,Southern,FALSE,
6065049502,Southern,TRUE,Palm Springs/Coachella Valley
6067000200,Northern,FALSE,
6067002000,Northern,FALSE,
6067002300,Northern,FALSE,
6067003001,Northern,FALSE,
6067003102,Northern,FALSE,
6067003202,Northern,FALSE,
6067003300,Northern,FALSE,
6067004202,Northern,FALSE,
6067004908,Northern,FALSE,
6067005003,Northern,FALSE,
6067005502,Northern,FALSE,
6067005903,Northern,FALSE,
6067006703,Northern,FALSE,
6067007013,Northern,FALSE,
6067007017,Northern,FALSE,
6067007020,Northern,FALSE,
6067007024,Northern,FALSE,
6067007026,Northern,FALSE,
6067007106,Northern,FALSE,
6067007209,Northern,FALSE,
6067007426,Northern,FALSE,
6067007428,Northern,FALSE,
6067007903,Northern,FALSE,
6067008122,Northern,FALSE,
6067008133,Northern,FALSE,
6067008145,Northern,FALSE,
6067008207,Northern,FALSE,
6067008403,Northern,FALSE,
6067008504,Northern,FALSE,
6067008512,Northern,FALSE,
6067008513,Northern,FALSE,
6067008706,Northern,FALSE,
6067008708,Northern,FALSE,
6067008909,Northern,FALSE,
6067009109,Northern,FALSE,
6067009320,Northern,FALSE,
6067009404,Northern,FALSE,
6067009406,Northern,FALSE,
6067009633,Northern,FALSE,
6067009634,Northern,FALSE,
6031001601,Central,FALSE,
6071002043,Southern,FALSE,
6071002610,Southern,FALSE,
6071007411,Southern,FALSE,
6071007906,Southern,FALSE,
6071009125,Southern,FALSE,
6071009127,Southern,FALSE,
6071009130,Southern,FALSE,
6071012201,Southern,FALSE,
6071025000,Southern,FALSE,
6073002100,Southern,FALSE,
6073002502,Southern,FALSE,
6073003004,Southern,TRUE,"East City Heights (San Diego) City Heights, Cholas Creek, Lemon Grove "
6073003301,Southern,FALSE,
6073003403,Southern,TRUE,"East City Heights (San Diego) City Heights, Cholas Creek, Lemon Grove "
6073003501,Southern,FALSE,
6073003901,Southern,FALSE,
6073010010,Southern,FALSE,
6073010107,Southern,FALSE,
6073010112,Southern,FALSE,
6073012501,Southern,FALSE,
6073014400,Southern,FALSE,
6073015100,Southern,FALSE,
6073015302,Southern,FALSE,
6073015602,Southern,FALSE,
6073015701,Southern,FALSE,
6073015801,Southern,FALSE,
6073016000,Southern,FALSE,
6073016301,Southern,FALSE,
6073016401,Southern,FALSE,
6073016404,Southern,FALSE,
6073016617,Southern,FALSE,
6073016809,Southern,FALSE,
6073016812,Southern,FALSE,
6073016902,Southern,FALSE,
6073019105,Southern,FALSE,
6073020028,Southern,FALSE,
6073020029,Southern,FALSE,
6073020106,Southern,FALSE,
6073020202,Southern,FALSE,
6073020207,Southern,FALSE,
6073020211,Southern,FALSE,
6073020311,Southern,FALSE,
6073020403,Southern,FALSE,
6073020500,Southern,FALSE,
6077004501,Central,FALSE,
6077002401,Central,FALSE,
6053011203,Central,FALSE,
6111001002,Central,FALSE,
6107002903,Central,FALSE,
6077001600,Central,FALSE,
6019006407,Central,FALSE,
6029002813,Central,FALSE,
6047002100,Central,FALSE,
6027000800,Central,FALSE,
6047001604,Central,FALSE,
6107000701,Central,FALSE,
6077003807,Central,FALSE,
6039000109,Central,FALSE,
6077001900,Central,FALSE,
6085503327,Northern,FALSE,
6085503330,Northern,FALSE,
6085503509,Northern,FALSE,
6085503511,Northern,FALSE,
6085504202,Northern,FALSE,
6085512021,Northern,FALSE,
6085512039,Northern,FALSE,
6085512401,Northern,FALSE,
6085512602,Northern,FALSE,
6089011100,Northern,TRUE,"Redding, Shasta Lake"
6089012301,Northern,TRUE,"Redding, Shasta Lake"
6089012606,Northern,FALSE,
6095251300,Northern,FALSE,
6095252915,Northern,FALSE,
6095253403,Northern,FALSE,
6097154100,Northern,FALSE,
6029000702,Central,FALSE,
6047001501,Central,FALSE,
6029006006,Central,FALSE,
6019004213,Central,FALSE,
6027000300,Central,FALSE,
6047001601,Central,FALSE,
6019003804,Central,FALSE,
6113010313,Northern,FALSE,
6113010609,Northern,FALSE,
6113011210,Northern,FALSE,
6001407800,Northern,FALSE,
6085501501,Northern,FALSE,
6037554900,Southern,FALSE,
6059052530,Southern,FALSE,
6037552001,Southern,FALSE,
6071000117,Southern,FALSE,
6099003206,Central,FALSE,
6037575902,Southern,FALSE,
6013345105,Northern,FALSE,
6013333200,Northern,FALSE,
6059110006,Southern,FALSE,
6037550301,Southern,FALSE,
6013313104,Northern,FALSE,
6059001704,Southern,FALSE,
6037601900,Southern,FALSE,
6085503710,Northern,FALSE,
6037403325,Southern,FALSE,
6029002806,Central,FALSE,
6013303107,Northern,FALSE,
6029001003,Central,FALSE,
6085503707,Northern,FALSE,
6037540800,Southern,FALSE,
6001450501,Northern,FALSE,
6059001709,Southern,FALSE,
6085512511,Northern,FALSE,
6037577000,Southern,FALSE,
6037403323,Southern,FALSE,
6001433400,Northern,FALSE,
6013329000,Northern,FALSE,
6013333102,Northern,FALSE,
6037601211,Southern,FALSE,
6059001706,Southern,FALSE,
6085501700,Northern,FALSE,
6037433803,Southern,FALSE,
6001408300,Northern,FALSE,
6037577606,Southern,FALSE,
6071002051,Southern,FALSE,
6037543501,Southern,FALSE,
6037503302,Southern,FALSE,
6029001500,Central,FALSE,
6059001501,Southern,FALSE,
6013303105,Northern,FALSE,
6075023001,Northern,FALSE,
6095252107,Northern,FALSE,
6001433102,Northern,FALSE,
6013303204,Northern,FALSE,
6037571600,Southern,FALSE,
6071002312,Southern,FALSE,
6013355111,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6107000101,Central,FALSE,
6065041806,Southern,FALSE,
6001406500,Northern,FALSE,
6071004511,Southern,FALSE,
6095251803,Northern,FALSE,
6059001505,Southern,FALSE,
6085503903,Northern,FALSE,
6001450605,Northern,FALSE,
6059021809,Southern,FALSE,
6001409300,Northern,FALSE,
6001450609,Northern,FALSE,
6037550901,Southern,FALSE,
6059001503,Southern,FALSE,
6013365002,Northern,FALSE,
6085504201,Northern,FALSE,
6001409200,Northern,FALSE,
6085504506,Northern,FALSE,
6055200504,Northern,FALSE,
6037571505,Southern,FALSE,
6097153102,Northern,FALSE,
6077002201,Central,FALSE,
6059099405,Southern,FALSE,
6037551002,Southern,FALSE,
6107001703,Central,FALSE,
6019005515,Central,FALSE,
6059075303,Southern,FALSE,
6075061200,Northern,FALSE,
6059011711,Southern,FALSE,
6029003303,Central,FALSE,
6037536201,Southern,FALSE,
6059099603,Southern,FALSE,
6065043518,Southern,FALSE,
6023000500,Northern,FALSE,
6059075302,Southern,FALSE,
6037650401,Southern,FALSE,
6085512505,Northern,FALSE,
6059075401,Southern,FALSE,
6037554406,Southern,FALSE,
6013333101,Northern,FALSE,
6037503201,Southern,FALSE,
6085512059,Northern,FALSE,
6059110104,Southern,FALSE,
6001450400,Northern,FALSE,
6037702502,Southern,FALSE,
6107002302,Central,FALSE,
6059052439,Southern,FALSE,
6031000902,Central,FALSE,
6037572700,Southern,FALSE,
6037571400,Southern,FALSE,
6059074004,Southern,FALSE,
6023000100,Northern,FALSE,
6037900509,Southern,FALSE,
6001433802,Northern,FALSE,
6065043802,Southern,FALSE,
6095250501,Northern,FALSE,
6099000406,Central,FALSE,
6085512023,Northern,FALSE,
6085504424,Northern,FALSE,
6059075815,Southern,FALSE,
6081610500,Northern,FALSE,
6037920049,Southern,FALSE,
6001436100,Northern,FALSE,
6037541003,Southern,FALSE,
6095250200,Northern,FALSE,
6065941200,Southern,FALSE,
6059052521,Southern,FALSE,
6065941500,Southern,FALSE,
6037574602,Southern,FALSE,
6075025702,Northern,FALSE,
6059001507,Southern,FALSE,
6059075513,Southern,FALSE,
6075025701,Northern,FALSE,
6037702700,Southern,FALSE,
6037553100,Southern,FALSE,
6029002702,Central,FALSE,
6059052408,Southern,FALSE,
6037403703,Southern,FALSE,
6071000108,Southern,FALSE,
6029000506,Central,FALSE,
6059011717,Southern,FALSE,
6065043217,Southern,FALSE,
6103000600,Northern,FALSE,
6013373000,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6037910807,Southern,FALSE,
6037403317,Southern,FALSE,
6037920328,Southern,FALSE,
6077004703,Central,FALSE,
6097151406,Northern,FALSE,
6097151403,Northern,FALSE,
6059099250,Southern,FALSE,
6037800410,Southern,FALSE,
6059110109,Southern,FALSE,
6107001303,Central,FALSE,
6071002047,Southern,FALSE,
6037603200,Southern,FALSE,
6099002503,Central,FALSE,
6097151405,Northern,FALSE,
6059001504,Southern,FALSE,
6065043524,Southern,FALSE,
6037408703,Southern,FALSE,
6037603301,Southern,FALSE,
6037901007,Southern,FALSE,
6081600402,Northern,FALSE,
6111000903,Central,FALSE,
6065049600,Southern,FALSE,
6077004704,Central,FALSE,
6037403500,Southern,FALSE,
6085512022,Northern,FALSE,
6037603500,Southern,FALSE,
6065044932,Southern,TRUE,Palm Springs/Coachella Valley
6029002820,Central,FALSE,
6065043246,Southern,FALSE,
6037577504,Southern,FALSE,
6037500100,Southern,FALSE,
6111008402,Central,FALSE,
6113010610,Northern,FALSE,
6037500300,Southern,FALSE,
6059099233,Southern,FALSE,
6065040616,Southern,FALSE,
6037502602,Southern,FALSE,
6001450746,Northern,FALSE,
6029000103,Central,FALSE,
6029002818,Central,FALSE,
6047001502,Central,FALSE,
6037920109,Southern,FALSE,
6071000817,Southern,FALSE,
6097150304,Northern,FALSE,
6037702400,Southern,FALSE,
6071010426,Southern,FALSE,
6037480602,Southern,FALSE,
6047002001,Central,FALSE,
6037602105,Southern,FALSE,
6001409000,Northern,FALSE,
6071000104,Southern,FALSE,
6111000902,Central,FALSE,
6001436900,Northern,FALSE,
6099000102,Central,FALSE,
6037533108,Southern,FALSE,
6065043818,Southern,FALSE,
6085503304,Northern,FALSE,
6037920114,Southern,FALSE,
6037920121,Southern,FALSE,
6037603802,Southern,FALSE,
6113010703,Northern,FALSE,
6059052432,Southern,FALSE,
6013345203,Northern,FALSE,
6071010806,Southern,FALSE,
6081600100,Northern,FALSE,
6037603400,Southern,FALSE,
6031000901,Central,FALSE,
6077005139,Central,FALSE,
6007000401,Northern,FALSE,
6085504319,Northern,FALSE,
6037503301,Southern,FALSE,
6001440308,Northern,FALSE,
6019005911,Central,FALSE,
6013337202,Northern,FALSE,
6037532607,Southern,FALSE,
6037602510,Southern,FALSE,
6113011103,Northern,FALSE,
6085503331,Northern,FALSE,
6037554600,Southern,FALSE,
6085512042,Northern,FALSE,
6077005138,Central,FALSE,
6037403409,Southern,FALSE,
6059099240,Southern,FALSE,
6037571900,Southern,FALSE,
6037602301,Southern,FALSE,
6037540902,Southern,FALSE,
6077001800,Central,FALSE,
6037602601,Southern,FALSE,
6065043506,Southern,FALSE,
6065043220,Southern,FALSE,
6013369002,Northern,FALSE,
6037576503,Southern,FALSE,
6037920020,Southern,FALSE,
6001407102,Northern,FALSE,
6037576200,Southern,FALSE,
6037670101,Southern,FALSE,
6037504101,Southern,FALSE,
6001428301,Northern,FALSE,
6001451103,Northern,FALSE,
6001451202,Northern,FALSE,
6005000303,Northern,FALSE,
6007001800,Northern,FALSE,
6007002402,Northern,FALSE,
6029001301,Central,FALSE,
6111006102,Central,FALSE,
6013302013,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6013355109,Northern,TRUE,"Refinery corridor along the Sac river, Richmond, Antioch"
6013355112,Northern,FALSE,
6013355302,Northern,FALSE,
6017030901,Northern,FALSE,
6017031407,Northern,FALSE,
6017031409,Northern,FALSE,
6017031503,Northern,FALSE,
6009000123,Central,FALSE,
6111001101,Central,FALSE,
6111001204,Central,FALSE,
6107003700,Central,FALSE,
6025010101,Southern,FALSE,
6025011801,Southern,TRUE,"Imperial Valley - Salton Sea, El Centro, Brawley, Calexico"
6025011901,Southern,FALSE,
